,tops,$b\bar b$,$\tau^+\tau^-$,$c\bar c$ + $s\bar s$,$\mu^+\mu^-$,other,$\gamma \gamma$,$g g$,phi_mass
9.618665998037104,0.0,0.33892308543282584,0.40624697769999835,0.23354222478900966,0.0017888809918404514,4.5848149042175735e-06,3.381694251979563e-05,0.01946042932890174,9.618665998037104
9.666082977695103,0.0,0.34851480311737015,0.40042212267310845,0.229911659937244,0.0017591601313504503,4.508609880035518e-06,3.338543415207063e-05,0.019354360096894917,9.666082977695103
9.713733708058275,0.0,0.357843675824393,0.3947566096414559,0.22638435452036088,0.001730310656196722,4.434639528027331e-06,3.296443590189048e-05,0.019247650282163485,9.713733708058275
9.76161934144363,0.0,0.3669158235867286,0.38924678083889386,0.2229576643100232,0.001702308530454748,4.3628421812869896e-06,3.2553755376512776e-05,0.01914050613634194,9.76161934144363
9.809741035848738,0.0,0.3757375929549944,0.38388883435753685,0.21962888580981635,0.0016751294319349364,4.293155442085364e-06,3.215318581768914e-05,0.019033111104457795,9.809741035848738
9.858099954979725,0.0,0.384315482358873,0.3786788701642216,0.21639528236005875,0.0016487489492725642,4.225516686950384e-06,3.176250958740804e-05,0.01892562814129965,9.858099954979725
9.906697268279423,0.0,0.3926560797159092,0.373612928606146,0.21325410577547735,0.0016231427438108033,4.159863481497248e-06,3.138150111891766e-05,0.018818201794056265,9.906697268279423
9.955534150955648,0.0,0.4007660104848429,0.3686870225084698,0.21020261418696656,0.001598286681672066,4.096133918840653e-06,3.1009929408894946e-05,0.018710960074720957,9.955534150955648
10.004611784009617,0.0,0.40865189462143303,0.36389716380743525,0.2072380866601794,0.0015741569406109146,4.034266893364741e-06,3.064756011568637e-05,0.01860401614333209,10.004611784009617
10.053931354264513,0.0,0.41632031111733486,0.35923938552656537,0.20435783507977662,0.0015507300955595524,3.974202319877303e-06,3.0294157319556e-05,0.01849746982112408,10.053931354264513
10.103494054394169,0.0,0.4237777689926833,0.3547097597872218,0.20155921371657565,0.0015279831861960591,3.915881306685534e-06,2.9949484993506006e-05,0.0183914089510227,10.103494054394169
10.153301082951936,0.0,0.43103068377588477,0.3503044124456273,0.19883962683391038,0.0015058937693719714,3.859246289865159e-06,2.961330822554547e-05,0.01828591062069023,10.153301082951936
10.203353644399659,0.0,0.438085358642958,0.346019534863236,0.19619653463729023,0.0014844399588137193,3.8042411349126694e-06,2.928539422856674e-05,0.0181810422623385,10.203353644399659
10.253652949136782,0.0,0.44494796950806437,0.34185139324467917,0.19362745782702223,0.0014636004541539716,3.75081121105131e-06,2.8965513168239315e-05,0.01807686264170101,10.253652949136782
10.304200213529636,0.0,0.4516245534587087,0.3377963359150515,0.191129980975365,0.001443354561042236,3.6989034426751774e-06,2.8653438835560326e-05,0.017973422747554486,10.304200213529636
10.354996659940873,0.0,0.4581210000165485,0.3338507988549383,0.1887017549173128,0.0014236822038231427,3.648466341746872e-06,2.834894918668658e-05,0.017870766591848764,10.354996659940873
10.406043516758988,0.0,0.4644430447795975,0.3300113097657533,0.1863404983162951,0.0014045639320478434,3.599450024392418e-06,2.805182676958431e-05,0.017768931929512222,10.406043516758988
10.45734201842804,0.0,0.47059626506574354,0.3262744908985952,0.18404399854225306,0.0013859809218933598,3.5518062144485754e-06,2.776185905463857e-05,0.01766795090624594,10.45734201842804
10.50889340547752,0.0,0.4765860772326852,0.32263706084626537,0.18181011197928723,0.0013679149734028974,3.505488236302778e-06,2.7478838683376494e-05,0.01756785064143976,10.50889340547752
10.560698924552337,0.0,0.482417735396458,0.31909583546906883,0.17963676386259966,0.0013503485043210258,3.4604509990093656e-06,2.7202563648022778e-05,0.01746865375290546,10.560698924552337
10.612759828442954,0.0,0.4880963313112976,0.3156477281002494,0.1775219477295818,0.0013332645411794645,3.4166509733627937e-06,2.6932837412595934e-05,0.017370378829305748,10.612759828442954
10.665077376115692,0.0,0.4936267952083634,0.3122897491556489,0.17546372455717119,0.001316646708188302,3.3740461633498632e-06,2.6669468984621396e-05,0.017273040855480183,10.665077376115692
10.717652832743193,0.0,0.4990138974205426,0.30901900525382026,0.1734602216466419,0.0013004792144009002,3.3325960731810767e-06,2.6412272945700225e-05,0.017176651595575434,10.717652832743193
10.770487469734993,0.0,0.504262250646312,0.3058326979372614,0.17150963130773303,0.0012847468395476844,3.2922616709139243e-06,2.6161069447367225e-05,0.017081219938027605,10.770487469734993
10.823582564768273,0.0,0.5093763127273992,0.3027281220718338,0.1696102093859531,0.0012694349188706313,3.2530053495184784e-06,2.5915684178460307e-05,0.016986752206415365,10.823582564768273
10.87693940181875,0.0,0.5143603898339864,0.29970266398998635,0.16776027367013324,0.001254529327237239,3.214790886099689e-06,2.5675948308744723e-05,0.016893252439461867,10.87693940181875
10.930559271191758,0.0,0.5192186399672696,0.29675379943342484,0.16595820221142463,0.001240016462766817,3.177583399873044e-06,2.5441698413166922e-05,0.016800722643301156,10.930559271191758
10.984443469553403,0.0,0.5239550767030056,0.29387909134234225,0.1642024315799334,0.0012258832301630222,3.1413493093904758e-06,2.5212776380593317e-05,0.016709163018865717,10.984443469553403
11.038593299961953,0.0,0.528573573111737,0.29107618753110237,0.16249145508096371,0.0012121170239137412,3.106056289429318e-06,2.4989029309826956e-05,0.016618572166683936,11.038593299961953
11.093010071899348,0.0,0.5330778658013681,0.2883428182839034,0.160823820949135,0.0011987057114908343,3.071673227883769e-06,2.477030939588729e-05,0.01652894727147887,11.093010071899348
11.147695101302862,0.0,0.5374715590366219,0.2856767938986488,0.15919813053556925,0.0011856376166585723,3.0381701829377036e-06,2.45564738087295e-05,0.01644028426850962,11.147695101302862
11.202649710596907,0.0,0.5417581288973468,0.28307600220262646,0.15761303650067493,0.0011729015029791543,3.005518340745208e-06,2.4347384566364707e-05,0.01635257799346558,11.202649710596907
11.257875228725034,0.0,0.5459409274440963,0.2805384060596856,0.1560672410228095,0.0011604865575865605,2.973689973801341e-06,2.414290840386831e-05,0.016265822317444445,11.257875228725034
11.313372991182076,0.0,0.550023186864739,0.27806204088516573,0.15455949403114203,0.0011483823752851067,2.94265840014746e-06,2.3942916639962358e-05,0.016180010268627976,11.313372991182076
11.369144340046432,0.0,0.5540080235806782,0.2756450121820231,0.1530885914694455,0.0011365789430170497,2.9123979435246557e-06,2.3747285042132514e-05,0.016095134141850268,11.369144340046432
11.42519062401251,0.0,0.5578984422952028,0.2732854931091142,0.15165337359614314,0.0011250666247330492,2.8828838945618045e-06,2.3555893691232933e-05,0.01601118559722096,11.42519062401251
11.481513198423354,0.0,0.5616973399698181,0.27098172209045845,0.15025272332474016,0.0011138361466903946,2.8540924730619838e-06,2.336862684660093e-05,0.015928155748973237,11.481513198423354
11.538113425303441,0.0,0.5654075097174279,0.26873200047258383,0.14888556460781552,0.0011028785831968327,2.8260007914328306e-06,2.3185372812140902e-05,0.015846035245372245,11.538113425303441
11.59499267339158,0.0,0.5690316446035915,0.2665346902354911,0.14755086086688513,0.0010921853428114948,2.7985868192902294e-06,2.300602380403264e-05,0.015764814340597556,11.59499267339158
11.652152318174027,0.0,0.572572341349176,0.26438821176147753,0.14624761346974105,0.0010817481550092925,2.7718293492515264e-06,2.2830475820617787e-05,0.01568448295942632,11.652152318174027
11.709593741917761,0.0,0.5760321039295917,0.26229104166503064,0.14497486025631573,0.0010715590573111538,2.7457079639242828e-06,2.2658628514562524e-05,0.015605030755272344,11.709593741917761
11.767318333703905,0.0,0.5794133470670922,0.26024171068599256,0.14373167411357932,0.0010616103828786378,2.720203004086696e-06,2.2490385067911988e-05,0.015526447162385113,11.767318333703905
11.825327489461293,0.0,0.5827183996140468,0.2582388016474956,0.1425171615996131,0.0010518947485689029,2.695295538049324e-06,2.2325652070058828e-05,0.015448721442667637,11.825327489461293
11.883622612000252,0.0,0.5859495078260764,0.2562809474794953,0.14133046161665017,0.0010424050434436215,2.670967332181562e-06,2.2164339398755628e-05,0.015371842727603887,11.883622612000252
11.942205111046533,0.0,0.5891088385247186,0.2543668293081467,0.1401707441325786,0.0010331344177233798,2.647200822581161e-06,2.2006360104569287e-05,0.015295800055905443,11.942205111046533
12.001076403275382,0.0,0.5921984821501872,0.2524951746108948,0.13903720895022034,0.0010240762721780022,2.623979087862165e-06,2.1851630298559857e-05,0.015220582407133292,12.001076403275382
12.060237912345801,0.0,0.5952204557052466,0.25066475543672195,0.1379290845234867,0.0010152242479418141,2.601285823033074e-06,2.170006904335439e-05,0.015146178731736596,12.060237912345801
12.119691068934975,0.0,0.5981767055917262,0.24887438669069753,0.1368456268193744,0.0010065722167420734,2.579105314434979e-06,2.1551598247728938e-05,0.015072577977897612,12.119691068934975
12.17943731077289,0.0,0.601069110341635,0.247122924481752,0.13578611822466535,0.000998114271528225,2.5574224157079806e-06,2.1406142564600832e-05,0.014999769115439092,12.17943731077289
12.239478082677087,0.0,0.6038994832451364,0.2454092645324022,0.13474986649611426,0.0009898447174892533,2.5362225247532104e-06,2.126362929235012e-05,0.014927741157040734,12.239478082677087
12.299814836587583,0.0,0.6066695748777952,0.24373234064895172,0.1337362037528169,0.000981758063445894,2.515491561656481e-06,2.1123988279681917e-05,0.014856483177148851,12.299814836587583
12.360449031602004,0.0,0.6093810755298804,0.24209112325065502,0.1327444855094594,0.00097384901360473,2.495215947540246e-06,2.0987151833626104e-05,0.014785984328619318,12.360449031602004
12.421382134010884,0.0,0.6120356175404122,0.2404846179561513,0.13177408974906946,0.0009661124596607516,2.475382584309437e-06,2.0853054630973033e-05,0.014716233857490987,12.421382134010884
12.482615617333083,0.0,0.6146347775389316,0.23891186422549235,0.1308244160339237,0.0009585434732354032,2.455978835257861e-06,2.072163363283553e-05,0.014647221115948838,12.482615617333083
12.54415096235145,0.0,0.6171800785979242,0.23737193405599377,0.12989488465323545,0.0009511372986370432,2.4369925065016246e-06,2.059282800236459e-05,0.014578935573700642,12.54415096235145
12.60598965714863,0.0,0.6196729922988964,0.2358639307301422,0.1289849358062677,0.000943889345931088,2.418411829206904e-06,2.0466579025513555e-05,0.014511366827908045,12.60598965714863
12.668133197143046,0.0,0.6221149407151034,0.23438698761377239,0.12809402881952808,0.0009367951843073122,2.4002254425799254e-06,2.034283003476748e-05,0.014444504611811154,12.668133197143046
12.730583085125053,0.0,0.6245072983139119,0.23294026700273357,0.12722164139672362,0.0009298505357320918,2.3824223775878138e-06,2.0221526335773534e-05,0.014378338802185607,12.730583085125053
12.79334083129328,0.0,0.6268513937817539,0.23152295901627892,0.12636726890017885,0.0009230512688736957,2.3649920413797906e-06,2.0102615136765965e-05,0.014312859425736353,12.79334083129328
12.856407953291177,0.0,0.6291485117746073,0.2301342805354425,0.12553042366245568,0.0009163933932891149,2.347924202379201e-06,1.9986045480676708e-05,0.014248056664522297,12.856407953291177
12.919785976243688,0.0,0.6313998945968246,0.2287734741846789,0.12471063432693699,0.0009098730538612106,2.331208976017557e-06,1.987176817991186e-05,0.01418392086054241,12.919785976243688
12.983476432794136,0.0,0.6336067438111598,0.22743980735510458,0.12390744521618376,0.0009034865254754381,2.3148368110830775e-06,1.9759735753595817e-05,0.014120442519511785,12.983476432794136
13.047480863141283,0.0,0.6357702217826652,0.22613257126768285,0.12312041572689551,0.0008972302079256527,2.298798476656763e-06,1.9649902367350425e-05,0.014057612313986665,13.047480863141283
13.11180081507661,0.0,0.6378914531591882,0.22485108007478063,0.12234911975036361,0.0008911006210390432,2.2830850496105033e-06,1.9542223775320333e-05,0.01399542108580379,13.11180081507661
13.176437844021693,0.0,0.6399715262909816,0.2235946699985319,0.12159314511732393,0.0008850944000104839,2.267687902642277e-06,1.9436657264525586e-05,0.013933859847984903,13.176437844021693
13.241393513065852,0.0,0.6420114945919434,0.22236269850450233,0.12085209306616262,0.000879208290937002,2.2525986928246113e-06,1.9333161601449873e-05,0.013872919786160346,13.241393513065852
13.306669393003949,0.0,0.6440123778449365,0.22115454350922,0.12012557773347747,0.0008734391465435344,2.237809350643637e-06,1.9231696980641112e-05,0.013812592259491312,13.306669393003949
13.372267062374375,0.0,0.6459751634534884,0.21996960262015167,0.11941322566601793,0.0008677839220913711,2.223312069506681e-06,1.913222497537395e-05,0.013752868801205602,13.372267062374375
13.438188107497194,0.0,0.6479008076421202,0.2188072924067718,0.11871467535307546,0.0008622396714611107,2.209099295697432e-06,1.9034708490286673e-05,0.013693741118785664,13.438188107497194
13.504434122512532,0.0,0.6497902366074934,0.21766704770142004,0.11802957677843091,0.0008568035434023008,2.195163718758584e-06,1.8939111715861547e-05,0.013635201093818975,13.504434122512532
13.571006709419132,0.0,0.6516443476224573,0.21654832092869342,0.11735759099100489,0.000851472777942285,2.1814982622828057e-06,1.8845400084690387e-05,0.013577240781555217,13.571006709419132
13.637907478113087,0.0,0.6534640100949861,0.2154505814621543,0.11669838969338484,0.0008462447029470491,2.1680960750935098e-06,1.8753540229495942e-05,0.013519852410223255,13.637907478113087
13.705138046426752,0.0,0.6552500665839468,0.21437331500719967,0.11605165484744553,0.0008411167308272422,2.154950522797956e-06,1.866349994279666e-05,0.013463028380115271,13.705138046426752
13.772700040167884,0.0,0.6570033337735437,0.2133160230089717,0.11541707829630858,0.0008360863553828168,2.142055179695845e-06,1.857524813817005e-05,0.013406761262475385,13.772700040167884
13.840595093158978,0.0,0.6587246034082153,0.21227822208424,0.11479436140192031,0.0008311511487800367,2.1294038210273868e-06,1.848875481303711e-05,0.013351043798210309,13.840595093158978
13.908824847276737,0.0,0.6604146431896812,0.21125944347623177,0.11418321469756064,0.000826308758654898,2.1169904155455535e-06,1.8403991012905263e-05,0.01329586889644299,13.908824847276737
13.977390952491795,0.0,0.6620741976377588,0.2102592325314159,0.1135833575546191,0.0008215569053372307,2.104809118397831e-06,1.8320928797057593e-05,0.01324122963295353,13.977390952491795
14.046295066908637,0.0,0.6637039889165433,0.20927714819731413,0.11299451786301595,0.0008168933791901068,2.0928542643036723e-06,1.8239541205516654e-05,0.013187119248466762,14.046295066908637
14.115538856805674,0.0,0.665304717627394,0.20831276254041903,0.11241643172465796,0.0008123160380593007,2.0811203610141865e-06,1.8159802227382658e-05,0.013133531146881167,14.115538856805674
14.18512399667553,0.0,0.6668770635701906,0.20736566028336414,0.11184884315935947,0.0008078228048279039,2.069602083041491e-06,1.808168677039593e-05,0.01308045889340446,14.18512399667553
14.25505216926555,0.0,0.668421686474239,0.20643543836052577,0.11129150382268238,0.0008034116650713922,2.0582942656456743e-06,1.8005170631622358e-05,0.013027896212584135,14.25505216926555
14.3253250656185,0.0,0.6699392267000859,0.20552170549124663,0.11074417273516167,0.0007990806648085815,2.0471918990676678e-06,1.7930230469381416e-05,0.012975836986328832,14.3253250656185
14.395944385113456,0.0,0.6714303059135405,0.20462408176994423,0.1102066160224267,0.0007948279083442704,2.036290122997236e-06,1.785684377619741e-05,0.012924275251845295,14.395944385113456
14.46691183550688,0.0,0.6728955277330669,0.2037421982723678,0.10967860666573333,0.0007906515561994176,2.0255842212654554e-06,1.7784988852845274e-05,0.01287320519955838,14.46691183550688
14.53822913297393,0.0,0.6743354783517134,0.20287569667731992,0.10915992426245574,0.0007865498231250058,2.0150696167517933e-06,1.771464478337308e-05,0.01282262117098571,14.53822913297393
14.609898002149984,0.0,0.675750727134648,0.20202422890317626,0.10865035479610012,0.0007825209761958458,2.0047418664961933e-06,1.7645791411114866e-05,0.012772517656602086,14.609898002149984
14.681920176172332,0.0,0.6771418271933606,0.20118745675857597,0.10814969041542694,0.000778563332980808,1.9945966570071506e-06,1.7578409315618133e-05,0.012722889293682916,14.681920176172332
14.754297396722032,0.0,0.6785093159375146,0.20036505160667673,0.10765772922228542,0.0007746752597860943,1.984629799757094e-06,1.7512479790476972e-05,0.012673730864146793,14.754297396722032
14.827031414066136,0.0,0.6798537156054203,0.19955669404239937,0.1071742750677826,0.0007708551699683423,1.974837226856841e-06,1.7447984821987714e-05,0.012625037292380535,14.827031414066136
14.900123987099938,0.0,0.6811755337740181,0.19876207358211068,0.10669913735642668,0.000767101522314501,1.9652149869012886e-06,1.7384907068639595e-05,0.012576803643074516,14.900123987099938
14.973576883389523,0.0,0.6824752638492301,0.19798088836521038,0.10623213085789676,0.0007634128194855249,1.9557592409787516e-06,1.7323229841452657e-05,0.012529025119094768,14.973576883389523
15.047391879214514,0.0,0.6837533855375768,0.19721284486714075,0.1057730755261219,0.0007597876065211841,1.9464662588370262e-06,1.7262937084924097e-05,0.012481697059295723,15.047391879214514
15.121570759611046,0.0,0.6850103652997479,0.1964576576233067,0.1053217963253402,0.0007562244694032196,1.9373324151990735e-06,1.7204013358863616e-05,0.012434814936427813,15.121570759611046
15.196115318414916,0.0,0.6862466567869874,0.19571504896347977,0.10487812306285538,0.0007527220336744306,1.928354186222132e-06,1.7146443820784362e-05,0.012388374354996023,15.196115318414916
15.271027358304952,0.0,0.6874627012609232,0.19498474875621793,0.10444189022819111,0.0007492789631111767,1.9195281460938024e-06,1.7090214209090347e-05,0.012342371049201382,15.271027358304952
15.346308690846616,0.0,0.6886589279976283,0.19426649416291122,0.1040129368383857,0.0007458939584470991,1.9108509637594725e-06,1.7035310826759603e-05,0.012296800880837113,15.346308690846616
15.421961136535828,0.0,0.6898357546764794,0.19356002940102515,0.10359110628915294,0.000742565756145764,1.9023193997752017e-06,1.698172052576976e-05,0.012251659837271197,15.421961136535828
15.497986524842979,0.0,0.6909935877545073,0.19286510551617883,0.1031762462116719,0.0007392931272202095,1.8939303032808726e-06,1.692943069205115e-05,0.012206944029426412,15.497986524842979
15.574386694257155,0.0,0.6921328228268253,0.19218148016268682,0.10276820833476534,0.0007360748760973796,1.8856806090884528e-06,1.6878429230996405e-05,0.012162649689784965,15.574386694257155
15.651163492330612,0.0,0.6932538449736915,0.1915089173922098,0.10236684835223876,0.0007329098395255208,1.8775673348804206e-06,1.682870455356204e-05,0.012118773170445903,15.651163492330612
15.728318775723476,0.0,0.6943570290947867,0.1908471874501903,0.10197202579516947,0.0007297968855227609,1.869587578513796e-06,1.6780245562839867e-05,0.012075310941189417,15.728318775723476
15.805854410248596,0.0,0.6954427402312083,0.1901960665797468,0.10158360390893503,0.0007267349123651105,1.8617385154252658e-06,1.673304164116096e-05,0.012032259587588029,15.805854410248596
15.883772270916689,0.0,0.6965113338756868,0.18955533683272294,0.10120144953478663,0.0007237228476122379,1.854017396133164e-06,1.6687082637695665e-05,0.011989615809157538,15.883772270916689
15.962074241981695,0.0,0.6975631562715248,0.1889247858876056,0.10082543299578105,0.0007207596471694608,1.8464215438323237e-06,1.6642358856467414e-05,0.011947376417518885,15.962074241981695
16.040762216986334,0.0,0.6985985447006893,0.18830420687402644,0.10045542798688908,0.0007178442943844185,1.8389483520778615e-06,1.6598861044852913e-05,0.011905538334613826,16.040762216986334
16.11983809880787,0.0,0.699617827761511,0.1876933982035846,0.10009131146911093,0.0007149757991770067,1.8315952825542524e-06,1.655658038250152e-05,0.011864098590951312,16.11983809880787
16.19930379970416,0.0,0.7006213256364049,0.18709216340673368,0.09973296356743389,0.0007121531972011912,1.8243598629261517e-06,1.6515508470673925e-05,0.011823054323892657,16.19930379970416
16.279161241359894,0.0,0.7016093503500266,0.18650031097549477,0.09938026747247827,0.0007093755490374072,1.8172396847676407e-06,1.6475637321941783e-05,0.011782402775956444,16.279161241359894
16.359412354933063,0.0,0.702582206018221,0.1859176542117543,0.0990331093456786,0.0007066419394142646,1.8102324015666313e-06,1.6436959350313565e-05,0.011742141293179732,16.359412354933063
16.440059081101637,0.0,0.7035401890881618,0.18534401108093387,0.09869137822786136,0.0007039514764583982,1.8033357268014246e-06,1.639946736168481e-05,0.011702267323496005,16.440059081101637
16.52110337011052,0.0,0.7044835885699917,0.18477920407080625,0.09835496595107716,0.0007013032909712719,1.7965474320864003e-06,1.6363154544702477e-05,0.011662778415176859,16.52110337011052
16.60254718181872,0.0,0.705412686260359,0.18422306005527236,0.09802376705356572,0.000698696535731916,1.7898653453841923e-06,1.6328014461868216e-05,0.011623672215263711,16.60254718181872
16.68439248574672,0.0,0.7063277569580988,0.18367541016288236,0.09769767869771788,0.0006961303848244732,1.7832873492814844e-06,1.6294041041080036e-05,0.011584946468085843,16.68439248574672
16.766641261124104,0.0,0.707229068672429,0.1831360896499338,0.09737660059092568,0.0006936040329896263,1.776811379326047e-06,1.626122856740266e-05,0.01154659901377492,16.766641261124104
16.849295496937454,0.0,0.7081168828239126,0.18260493777795406,0.0970604349091985,0.0006911166949989063,1.770435422422432e-06,1.622957167519344e-05,0.011508627786838296,16.849295496937454
16.932357191978422,0.0,0.7089914544384937,0.18208179769540547,0.09674908622344151,0.0006886676050510011,1.7641575152840948e-06,1.6199065340486157e-05,0.011471030814752224,16.932357191978422
17.015828354892058,0.0,0.7098530323348649,0.18156651632344592,0.09644246142828956,0.0006862560161891792,1.757975742939648e-06,1.616970487366585e-05,0.011433806216594027,17.015828354892058
17.099711004225394,0.0,0.7107018593054176,0.18105894424558555,0.09614046967339583,0.0006838811997389908,1.7518882372911164e-06,1.614148591242383e-05,0.011396952201712418,17.099711004225394
17.184007168476278,0.0,0.7115381722910388,0.18055893560109518,0.0958430222970822,0.0006815424447654621,1.745893175722171e-06,1.6114404414963593e-05,0.011360467068427528,17.184007168476278
17.268718886142413,0.0,0.7123622025499784,0.18006634798201918,0.09555003276225776,0.0006792390575490138,1.7399887797543827e-06,1.6088456653454602e-05,0.01132434920276251,17.268718886142413
17.353848205770625,0.0,0.7131741758210133,0.17958104233365532,0.09526141659451844,0.0006769703610793724,1.7341733137496004e-06,1.6063639207737713e-05,0.01128859707721217,17.353848205770625
17.439397186006435,0.0,0.7139743124811344,0.1791028828583718,0.09497709132234437,0.0006747356945667808,1.7284450836566985e-06,1.6039948959253893e-05,0.011253209249539663,17.439397186006435
17.525367895643853,0.0,0.7147628276979591,0.1786317369226335,0.09469697641931463,0.0006725344129698404,1.7228024358009614e-06,1.601738308519079e-05,0.011218184361601906,17.525367895643853
17.611762413675393,0.0,0.7155399315770559,0.17816747496711494,0.0944209932482604,0.0006703658865393318,1.7172437557144459e-06,1.599593905287988e-05,0.011183521138220907,17.611762413675393
17.698582829342293,0.0,0.7163058293043926,0.1777099704197872,0.0941490650072859,0.000668229500377419,1.7117674670057853e-06,1.597561461437919e-05,0.01114921838607567,17.698582829342293
17.785831242185147,0.0,0.7170607212840939,0.17725909961186928,0.09388111667758664,0.0006661246540116556,1.7063720302679456e-06,1.59564078012168e-05,0.011115274992606979,17.785831242185147
17.8735097620946,0.0,0.7178048032716403,0.1768147416965262,0.09361707497299153,0.0006640507609831887,1.7010559420223923e-06,1.5938316919434925e-05,0.011081689924997206,17.8735097620946
17.961620509362387,0.0,0.7185382665027433,0.17637677857022904,0.09335686829117353,0.0006620072484486878,1.6958177336984432e-06,1.5921340544698688e-05,0.011048462229126912,17.961620509362387
18.050165614732595,0.0,0.7192612978179921,0.1759450947966617,0.09310042666645728,0.0006599935567954187,1.6906559706463356e-06,1.59054775176919e-05,0.011015591028605115,18.050165614732595
18.139147219453235,0.0,0.7199740797834848,0.17551957753309355,0.09284768172417163,0.0006580091392690198,1.6855692511828481e-06,1.589072693959861e-05,0.010983075523789998,18.139147219453235
18.228567475327985,0.0,0.7206767908075363,0.17510011645911813,0.09259856663648396,0.0006560534616134656,1.6805562056681899e-06,1.5877088167842555e-05,0.010950914990874843,18.228567475327985
18.318428544768224,0.0,0.7213696052536602,0.1746866037076798,0.0923530160796673,0.000654126001722803,1.6756154956130633e-06,1.5864560811897165e-05,0.0109191087809622,18.318428544768224
18.40873260084533,0.0,0.7220526935499137,0.17427893379829737,0.09211096619274195,0.0006522262493041859,1.6707458128147024e-06,1.5853144729338454e-05,0.010887656319200483,18.40873260084533
18.499481827343253,0.0,0.7227262222947651,0.1738770035724099,0.09187235453744537,0.0006503537055518191,1.6659458785208818e-06,1.5842840022004177e-05,0.010856557103927333,18.499481827343253
18.590678418811308,0.0,0.7233903543596103,0.1734807121307697,0.09163712005948162,0.0006485078828314074,1.6612144426208624e-06,1.5833647032283484e-05,0.010825810705831877,18.590678418811308
18.682324580617223,0.0,0.7240452489880326,0.17308996077280195,0.09140520305100076,0.0006466883043747067,1.6565502828622385e-06,1.582556633960988e-05,0.010795416767167445,18.682324580617223
18.774422529000496,0.0,0.724691061891952,0.17270465293786794,0.09117654511426748,0.000644894503983833,1.6519522040928065e-06,1.5818598757040412e-05,0.010765375000967498,18.774422529000496
18.866974491126008,0.0,0.7253279453447603,0.17232469414836002,0.09095108912647432,0.0006431260257449598,1.647419037526504e-06,1.581274532798873e-05,0.010735685190294674,18.866974491126008
18.959982705137836,0.0,0.7259560482715504,0.17194999195456537,0.09072877920565879,0.0006413824237510745,1.6429496400325803e-06,1.580800732308216e-05,0.01070634718751117,18.959982705137836
19.053449420213386,0.0,0.726575516336542,0.1715804558812338,0.09050956067768492,0.0006396632618334598,1.6385428934471312e-06,1.5804386237149576e-05,0.010677360913575368,19.053449420213386
19.147376896617832,0.0,0.7271864920278058,0.1712159973757918,0.09029338004425157,0.000637968113301593,1.6341977039062274e-06,1.5801883786325102e-05,0.010648726357358921,19.147376896617832
19.241767405758733,0.0,0.7277891147393789,0.1708565297581441,0.0900801849518912,0.0006362965606911624,1.629913001199846e-06,1.5800501905272278e-05,0.010620443574988092,19.241767405758733
19.336623230240942,0.0,0.7283835208508629,0.17050196817200836,0.08986992416192446,0.000634648195519914,1.6256877381458868e-06,1.5800242744509648e-05,0.010592512689201904,19.336623230240942
19.431946663921842,0.0,0.7289698438045826,0.17015222953772552,0.08966254752133514,0.0006330226180510384,1.6215208899835176e-06,1.580110866788488e-05,0.010564933888747916,19.431946663921842
19.527740011966824,0.0,0.7295482141804167,0.16980723250650293,0.0894580059345373,0.0006314194370638599,1.617411453785242e-06,1.580310225009726e-05,0.010537707427775288,19.527740011966824
19.624005590905014,0.0,0.7301187597683483,0.16946689741603246,0.08925625133599926,0.000629838269631544,1.613358447886968e-06,1.5806226274365602e-05,0.01051083362526625,19.624005590905014
19.720745728685273,0.0,0.7306816056388277,0.16913114624743983,0.08905723666369672,0.0006282787409055873,1.6093609113354614e-06,1.581048373019962e-05,0.01048431286448874,19.720745728685273
19.817962764732513,0.0,0.731236874211036,0.1687999025835225,0.0888609158333677,0.0006267404839068693,1.605417903352623e-06,1.581587781122547e-05,0.010458145592452202,19.817962764732513
19.9156590500043,0.0,0.7317846853190894,0.16847309156822493,0.08866724371353792,0.0006252231393230058,1.6015285028159308e-06,1.5822411913170635e-05,0.010432332319408832,19.9156590500043
20.013836947047658,0.0,0.732325156276294,0.16815063986731954,0.0884761761012956,0.000623726355311831,1.5976918077545886e-06,1.5830089631852947e-05,0.010406873618339571,20.013836947047658
20.112498830056197,0.0,0.7328584019374653,0.1678324756302388,0.08828766969878334,0.0006222497873107417,1.593906934860709e-06,1.5838914761376358e-05,0.01038177012450545,20.112498830056197
20.21164708492759,0.0,0.733384534759445,0.16751852845303655,0.0881016820903907,0.0006207930978517686,1.5901730190151783e-06,1.584889129227862e-05,0.01035702253496475,20.21164708492759
20.311284109321228,0.0,0.7339036648598009,0.16720872934242365,0.08791817172061572,0.0006193559563821143,1.5864892128275404e-06,1.5860023409881676e-05,0.010332631608154898,20.311284109321228
20.411412312716177,0.0,0.7344159000738335,0.16690301068085608,0.08773709787257955,0.000617938039090025,1.5828546861895552e-06,1.5872315492646097e-05,0.010308598163462048,20.411412312716177
20.512034116469472,0.0,0.7349213460099082,0.16660130619263133,0.08755842064716787,0.0006165390287357842,1.5792686258418913e-06,1.5885772110635998e-05,0.010284923080820404,20.512034116469472
20.6131519538747,0.0,0.7354201061031813,0.16630355091096405,0.08738210094278022,0.000615158614487667,1.5757302349535317e-06,1.5900398024058506e-05,0.010261607300327824,20.6131519538747
